row,wavelength,n_real,n_imag,aa,bb
3370,0.532,1.3,0.0,69,0.38
3371,0.532,1.3,0.0,69,0.39
3372,0.532,1.3,0.0,69,0.4
3373,0.532,1.3,0.0,69,0.41
3374,0.532,1.3,0.0,69,0.42
3375,0.532,1.3,0.0,69,0.43
3376,0.532,1.3,0.0,69,0.44
3377,0.532,1.3,0.0,69,0.45
3378,0.532,1.3,0.0,69,0.46
3379,0.532,1.3,0.0,69,0.47
3380,0.532,1.3,0.0,69,0.48
3381,0.532,1.3,0.0,69,0.49
3382,0.532,1.3,0.0,70,0.01
3383,0.532,1.3,0.0,70,0.02
3384,0.532,1.3,0.0,70,0.03
3385,0.532,1.3,0.0,70,0.04
3386,0.532,1.3,0.0,70,0.05
3387,0.532,1.3,0.0,70,0.06
3388,0.532,1.3,0.0,70,0.07
3389,0.532,1.3,0.0,70,0.08
3390,0.532,1.3,0.0,70,0.09
3391,0.532,1.3,0.0,70,0.1
3392,0.532,1.3,0.0,70,0.11
3393,0.532,1.3,0.0,70,0.12
3394,0.532,1.3,0.0,70,0.13
3395,0.532,1.3,0.0,70,0.14
3396,0.532,1.3,0.0,70,0.15
3397,0.532,1.3,0.0,70,0.16
3398,0.532,1.3,0.0,70,0.17
3399,0.532,1.3,0.0,70,0.18
3400,0.532,1.3,0.0,70,0.19
3401,0.532,1.3,0.0,70,0.2
3402,0.532,1.3,0.0,70,0.21
3403,0.532,1.3,0.0,70,0.22
3404,0.532,1.3,0.0,70,0.23
3405,0.532,1.3,0.0,70,0.24
3406,0.532,1.3,0.0,70,0.25
3407,0.532,1.3,0.0,70,0.26
3408,0.532,1.3,0.0,70,0.27
3409,0.532,1.3,0.0,70,0.28
3410,0.532,1.3,0.0,70,0.29
3411,0.532,1.3,0.0,70,0.3
3412,0.532,1.3,0.0,70,0.31
3413,0.532,1.3,0.0,70,0.32
3414,0.532,1.3,0.0,70,0.33
3415,0.532,1.3,0.0,70,0.34
3416,0.532,1.3,0.0,70,0.35
3417,0.532,1.3,0.0,70,0.36
3418,0.532,1.3,0.0,70,0.37
3419,0.532,1.3,0.0,70,0.38
3420,0.532,1.3,0.0,70,0.39
3421,0.532,1.3,0.0,70,0.4
3422,0.532,1.3,0.0,70,0.41
3423,0.532,1.3,0.0,70,0.42
3424,0.532,1.3,0.0,70,0.43
3425,0.532,1.3,0.0,70,0.44
3426,0.532,1.3,0.0,70,0.45
3427,0.532,1.3,0.0,70,0.46
3428,0.532,1.3,0.0,70,0.47
3429,0.532,1.3,0.0,70,0.48
3430,0.532,1.3,0.0,70,0.49
3431,0.532,1.3,0.0,71,0.01
3432,0.532,1.3,0.0,71,0.02
3433,0.532,1.3,0.0,71,0.03
3434,0.532,1.3,0.0,71,0.04
3435,0.532,1.3,0.0,71,0.05
3436,0.532,1.3,0.0,71,0.06
3437,0.532,1.3,0.0,71,0.07
3438,0.532,1.3,0.0,71,0.08
3439,0.532,1.3,0.0,71,0.09
3440,0.532,1.3,0.0,71,0.1
3441,0.532,1.3,0.0,71,0.11
3442,0.532,1.3,0.0,71,0.12
3443,0.532,1.3,0.0,71,0.13
3444,0.532,1.3,0.0,71,0.14
3445,0.532,1.3,0.0,71,0.15
3446,0.532,1.3,0.0,71,0.16
3447,0.532,1.3,0.0,71,0.17
3448,0.532,1.3,0.0,71,0.18
3449,0.532,1.3,0.0,71,0.19
3450,0.532,1.3,0.0,71,0.2
3451,0.532,1.3,0.0,71,0.21
3452,0.532,1.3,0.0,71,0.22
3453,0.532,1.3,0.0,71,0.23
3454,0.532,1.3,0.0,71,0.24
3455,0.532,1.3,0.0,71,0.25
3456,0.532,1.3,0.0,71,0.26
3457,0.532,1.3,0.0,71,0.27
3458,0.532,1.3,0.0,71,0.28
3459,0.532,1.3,0.0,71,0.29
3460,0.532,1.3,0.0,71,0.3
3461,0.532,1.3,0.0,71,0.31
3462,0.532,1.3,0.0,71,0.32
3463,0.532,1.3,0.0,71,0.33
3464,0.532,1.3,0.0,71,0.34
3465,0.532,1.3,0.0,71,0.35
3466,0.532,1.3,0.0,71,0.36
3467,0.532,1.3,0.0,71,0.37
3468,0.532,1.3,0.0,71,0.38
3469,0.532,1.3,0.0,71,0.39
3470,0.532,1.3,0.0,71,0.4
3471,0.532,1.3,0.0,71,0.41
3472,0.532,1.3,0.0,71,0.42
3473,0.532,1.3,0.0,71,0.43
3474,0.532,1.3,0.0,71,0.44
3475,0.532,1.3,0.0,71,0.45
3476,0.532,1.3,0.0,71,0.46
3477,0.532,1.3,0.0,71,0.47
3478,0.532,1.3,0.0,71,0.48
3479,0.532,1.3,0.0,71,0.49
3480,0.532,1.3,0.0,72,0.01
3481,0.532,1.3,0.0,72,0.02
3482,0.532,1.3,0.0,72,0.03
3483,0.532,1.3,0.0,72,0.04
3484,0.532,1.3,0.0,72,0.05
3485,0.532,1.3,0.0,72,0.06
3486,0.532,1.3,0.0,72,0.07
3487,0.532,1.3,0.0,72,0.08
3488,0.532,1.3,0.0,72,0.09
3489,0.532,1.3,0.0,72,0.1
3490,0.532,1.3,0.0,72,0.11
3491,0.532,1.3,0.0,72,0.12
3492,0.532,1.3,0.0,72,0.13
3493,0.532,1.3,0.0,72,0.14
3494,0.532,1.3,0.0,72,0.15
3495,0.532,1.3,0.0,72,0.16
3496,0.532,1.3,0.0,72,0.17
3497,0.532,1.3,0.0,72,0.18
3498,0.532,1.3,0.0,72,0.19
3499,0.532,1.3,0.0,72,0.2
3500,0.532,1.3,0.0,72,0.21
3501,0.532,1.3,0.0,72,0.22
3502,0.532,1.3,0.0,72,0.23
3503,0.532,1.3,0.0,72,0.24
3504,0.532,1.3,0.0,72,0.25
3505,0.532,1.3,0.0,72,0.26
3506,0.532,1.3,0.0,72,0.27
3507,0.532,1.3,0.0,72,0.28
3508,0.532,1.3,0.0,72,0.29
3509,0.532,1.3,0.0,72,0.3
3510,0.532,1.3,0.0,72,0.31
3511,0.532,1.3,0.0,72,0.32
3512,0.532,1.3,0.0,72,0.33
3513,0.532,1.3,0.0,72,0.34
3514,0.532,1.3,0.0,72,0.35
3515,0.532,1.3,0.0,72,0.36
3516,0.532,1.3,0.0,72,0.37
3517,0.532,1.3,0.0,72,0.38
3518,0.532,1.3,0.0,72,0.39
3519,0.532,1.3,0.0,72,0.4
3520,0.532,1.3,0.0,72,0.41
3521,0.532,1.3,0.0,72,0.42
3522,0.532,1.3,0.0,72,0.43
3523,0.532,1.3,0.0,72,0.44
3524,0.532,1.3,0.0,72,0.45
3525,0.532,1.3,0.0,72,0.46
3526,0.532,1.3,0.0,72,0.47
3527,0.532,1.3,0.0,72,0.48
3528,0.532,1.3,0.0,72,0.49
3529,0.532,1.3,0.0,73,0.01
3530,0.532,1.3,0.0,73,0.02
3531,0.532,1.3,0.0,73,0.03
3532,0.532,1.3,0.0,73,0.04
3533,0.532,1.3,0.0,73,0.05
3534,0.532,1.3,0.0,73,0.06
3535,0.532,1.3,0.0,73,0.07
3536,0.532,1.3,0.0,73,0.08
3537,0.532,1.3,0.0,73,0.09
3538,0.532,1.3,0.0,73,0.1
3539,0.532,1.3,0.0,73,0.11
3540,0.532,1.3,0.0,73,0.12
3541,0.532,1.3,0.0,73,0.13
3542,0.532,1.3,0.0,73,0.14
3543,0.532,1.3,0.0,73,0.15
3544,0.532,1.3,0.0,73,0.16
3545,0.532,1.3,0.0,73,0.17
3546,0.532,1.3,0.0,73,0.18
3547,0.532,1.3,0.0,73,0.19
3548,0.532,1.3,0.0,73,0.2
3549,0.532,1.3,0.0,73,0.21
3550,0.532,1.3,0.0,73,0.22
3551,0.532,1.3,0.0,73,0.23
3552,0.532,1.3,0.0,73,0.24
3553,0.532,1.3,0.0,73,0.25
3554,0.532,1.3,0.0,73,0.26
3555,0.532,1.3,0.0,73,0.27
3556,0.532,1.3,0.0,73,0.28
3557,0.532,1.3,0.0,73,0.29
3558,0.532,1.3,0.0,73,0.3
3559,0.532,1.3,0.0,73,0.31
3560,0.532,1.3,0.0,73,0.32
3561,0.532,1.3,0.0,73,0.33
3562,0.532,1.3,0.0,73,0.34
3563,0.532,1.3,0.0,73,0.35
3564,0.532,1.3,0.0,73,0.36
3565,0.532,1.3,0.0,73,0.37
3566,0.532,1.3,0.0,73,0.38
3567,0.532,1.3,0.0,73,0.39
3568,0.532,1.3,0.0,73,0.4
3569,0.532,1.3,0.0,73,0.41
3570,0.532,1.3,0.0,73,0.42
3571,0.532,1.3,0.0,73,0.43
3572,0.532,1.3,0.0,73,0.44
3573,0.532,1.3,0.0,73,0.45
3574,0.532,1.3,0.0,73,0.46
3575,0.532,1.3,0.0,73,0.47
3576,0.532,1.3,0.0,73,0.48
3577,0.532,1.3,0.0,73,0.49
3578,0.532,1.3,0.0,74,0.01
3579,0.532,1.3,0.0,74,0.02
3580,0.532,1.3,0.0,74,0.03
3581,0.532,1.3,0.0,74,0.04
3582,0.532,1.3,0.0,74,0.05
3583,0.532,1.3,0.0,74,0.06
3584,0.532,1.3,0.0,74,0.07
3585,0.532,1.3,0.0,74,0.08
3586,0.532,1.3,0.0,74,0.09
3587,0.532,1.3,0.0,74,0.1
3588,0.532,1.3,0.0,74,0.11
3589,0.532,1.3,0.0,74,0.12
3590,0.532,1.3,0.0,74,0.13
3591,0.532,1.3,0.0,74,0.14
3592,0.532,1.3,0.0,74,0.15
3593,0.532,1.3,0.0,74,0.16
3594,0.532,1.3,0.0,74,0.17
3595,0.532,1.3,0.0,74,0.18
3596,0.532,1.3,0.0,74,0.19
3597,0.532,1.3,0.0,74,0.2
3598,0.532,1.3,0.0,74,0.21
3599,0.532,1.3,0.0,74,0.22
3600,0.532,1.3,0.0,74,0.23
3601,0.532,1.3,0.0,74,0.24
3602,0.532,1.3,0.0,74,0.25
3603,0.532,1.3,0.0,74,0.26
3604,0.532,1.3,0.0,74,0.27
3605,0.532,1.3,0.0,74,0.28
3606,0.532,1.3,0.0,74,0.29
3607,0.532,1.3,0.0,74,0.3
3608,0.532,1.3,0.0,74,0.31
3609,0.532,1.3,0.0,74,0.32
3610,0.532,1.3,0.0,74,0.33
3611,0.532,1.3,0.0,74,0.34
3612,0.532,1.3,0.0,74,0.35
3613,0.532,1.3,0.0,74,0.36
3614,0.532,1.3,0.0,74,0.37
3615,0.532,1.3,0.0,74,0.38
3616,0.532,1.3,0.0,74,0.39
3617,0.532,1.3,0.0,74,0.4
3618,0.532,1.3,0.0,74,0.41
3619,0.532,1.3,0.0,74,0.42
3620,0.532,1.3,0.0,74,0.43
3621,0.532,1.3,0.0,74,0.44
3622,0.532,1.3,0.0,74,0.45
3623,0.532,1.3,0.0,74,0.46
3624,0.532,1.3,0.0,74,0.47
3625,0.532,1.3,0.0,74,0.48
3626,0.532,1.3,0.0,74,0.49
3627,0.532,1.3,0.0,75,0.01
3628,0.532,1.3,0.0,75,0.02
3629,0.532,1.3,0.0,75,0.03
3630,0.532,1.3,0.0,75,0.04
3631,0.532,1.3,0.0,75,0.05
3632,0.532,1.3,0.0,75,0.06
3633,0.532,1.3,0.0,75,0.07
3634,0.532,1.3,0.0,75,0.08
3635,0.532,1.3,0.0,75,0.09
3636,0.532,1.3,0.0,75,0.1
3637,0.532,1.3,0.0,75,0.11
3638,0.532,1.3,0.0,75,0.12
3639,0.532,1.3,0.0,75,0.13
3640,0.532,1.3,0.0,75,0.14
3641,0.532,1.3,0.0,75,0.15
3642,0.532,1.3,0.0,75,0.16
3643,0.532,1.3,0.0,75,0.17
3644,0.532,1.3,0.0,75,0.18
3645,0.532,1.3,0.0,75,0.19
3646,0.532,1.3,0.0,75,0.2
3647,0.532,1.3,0.0,75,0.21
3648,0.532,1.3,0.0,75,0.22
3649,0.532,1.3,0.0,75,0.23
3650,0.532,1.3,0.0,75,0.24
3651,0.532,1.3,0.0,75,0.25
3652,0.532,1.3,0.0,75,0.26
3653,0.532,1.3,0.0,75,0.27
3654,0.532,1.3,0.0,75,0.28
3655,0.532,1.3,0.0,75,0.29
3656,0.532,1.3,0.0,75,0.3
3657,0.532,1.3,0.0,75,0.31
3658,0.532,1.3,0.0,75,0.32
3659,0.532,1.3,0.0,75,0.33
3660,0.532,1.3,0.0,75,0.34
3661,0.532,1.3,0.0,75,0.35
3662,0.532,1.3,0.0,75,0.36
3663,0.532,1.3,0.0,75,0.37
3664,0.532,1.3,0.0,75,0.38
3665,0.532,1.3,0.0,75,0.39
3666,0.532,1.3,0.0,75,0.4
3667,0.532,1.3,0.0,75,0.41
3668,0.532,1.3,0.0,75,0.42
3669,0.532,1.3,0.0,75,0.43
3670,0.532,1.3,0.0,75,0.44
3671,0.532,1.3,0.0,75,0.45
3672,0.532,1.3,0.0,75,0.46
3673,0.532,1.3,0.0,75,0.47
3674,0.532,1.3,0.0,75,0.48
3675,0.532,1.3,0.0,75,0.49
3676,0.532,1.3,0.0,76,0.01
3677,0.532,1.3,0.0,76,0.02
3678,0.532,1.3,0.0,76,0.03
3679,0.532,1.3,0.0,76,0.04
3680,0.532,1.3,0.0,76,0.05
3681,0.532,1.3,0.0,76,0.06
3682,0.532,1.3,0.0,76,0.07
3683,0.532,1.3,0.0,76,0.08
3684,0.532,1.3,0.0,76,0.09
3685,0.532,1.3,0.0,76,0.1
3686,0.532,1.3,0.0,76,0.11
3687,0.532,1.3,0.0,76,0.12
3688,0.532,1.3,0.0,76,0.13
3689,0.532,1.3,0.0,76,0.14
3690,0.532,1.3,0.0,76,0.15
3691,0.532,1.3,0.0,76,0.16
3692,0.532,1.3,0.0,76,0.17
3693,0.532,1.3,0.0,76,0.18
3694,0.532,1.3,0.0,76,0.19
3695,0.532,1.3,0.0,76,0.2
3696,0.532,1.3,0.0,76,0.21
3697,0.532,1.3,0.0,76,0.22
3698,0.532,1.3,0.0,76,0.23
3699,0.532,1.3,0.0,76,0.24
3700,0.532,1.3,0.0,76,0.25
3701,0.532,1.3,0.0,76,0.26
3702,0.532,1.3,0.0,76,0.27
3703,0.532,1.3,0.0,76,0.28
3704,0.532,1.3,0.0,76,0.29
3705,0.532,1.3,0.0,76,0.3
3706,0.532,1.3,0.0,76,0.31
3707,0.532,1.3,0.0,76,0.32
3708,0.532,1.3,0.0,76,0.33
3709,0.532,1.3,0.0,76,0.34
3710,0.532,1.3,0.0,76,0.35
3711,0.532,1.3,0.0,76,0.36
3712,0.532,1.3,0.0,76,0.37
3713,0.532,1.3,0.0,76,0.38
3714,0.532,1.3,0.0,76,0.39
3715,0.532,1.3,0.0,76,0.4
3716,0.532,1.3,0.0,76,0.41
3717,0.532,1.3,0.0,76,0.42
3718,0.532,1.3,0.0,76,0.43
3719,0.532,1.3,0.0,76,0.44
3720,0.532,1.3,0.0,76,0.45
3721,0.532,1.3,0.0,76,0.46
3722,0.532,1.3,0.0,76,0.47
3723,0.532,1.3,0.0,76,0.48
3724,0.532,1.3,0.0,76,0.49
3725,0.532,1.3,0.0,77,0.01
3726,0.532,1.3,0.0,77,0.02
3727,0.532,1.3,0.0,77,0.03
3728,0.532,1.3,0.0,77,0.04
3729,0.532,1.3,0.0,77,0.05
3730,0.532,1.3,0.0,77,0.06
3731,0.532,1.3,0.0,77,0.07
3732,0.532,1.3,0.0,77,0.08
3733,0.532,1.3,0.0,77,0.09
3734,0.532,1.3,0.0,77,0.1
3735,0.532,1.3,0.0,77,0.11
3736,0.532,1.3,0.0,77,0.12
3737,0.532,1.3,0.0,77,0.13
3738,0.532,1.3,0.0,77,0.14
3739,0.532,1.3,0.0,77,0.15
3740,0.532,1.3,0.0,77,0.16
3741,0.532,1.3,0.0,77,0.17
3742,0.532,1.3,0.0,77,0.18
3743,0.532,1.3,0.0,77,0.19
3744,0.532,1.3,0.0,77,0.2
3745,0.532,1.3,0.0,77,0.21
3746,0.532,1.3,0.0,77,0.22
3747,0.532,1.3,0.0,77,0.23
3748,0.532,1.3,0.0,77,0.24
3749,0.532,1.3,0.0,77,0.25
3750,0.532,1.3,0.0,77,0.26
3751,0.532,1.3,0.0,77,0.27
3752,0.532,1.3,0.0,77,0.28
3753,0.532,1.3,0.0,77,0.29
3754,0.532,1.3,0.0,77,0.3
3755,0.532,1.3,0.0,77,0.31
3756,0.532,1.3,0.0,77,0.32
3757,0.532,1.3,0.0,77,0.33
3758,0.532,1.3,0.0,77,0.34
3759,0.532,1.3,0.0,77,0.35
3760,0.532,1.3,0.0,77,0.36
3761,0.532,1.3,0.0,77,0.37
3762,0.532,1.3,0.0,77,0.38
3763,0.532,1.3,0.0,77,0.39
3764,0.532,1.3,0.0,77,0.4
3765,0.532,1.3,0.0,77,0.41
3766,0.532,1.3,0.0,77,0.42
3767,0.532,1.3,0.0,77,0.43
3768,0.532,1.3,0.0,77,0.44
3769,0.532,1.3,0.0,77,0.45
3770,0.532,1.3,0.0,77,0.46
3771,0.532,1.3,0.0,77,0.47
3772,0.532,1.3,0.0,77,0.48
3773,0.532,1.3,0.0,77,0.49
3774,0.532,1.3,0.0,78,0.01
3775,0.532,1.3,0.0,78,0.02
3776,0.532,1.3,0.0,78,0.03
3777,0.532,1.3,0.0,78,0.04
3778,0.532,1.3,0.0,78,0.05
3779,0.532,1.3,0.0,78,0.06
3780,0.532,1.3,0.0,78,0.07
3781,0.532,1.3,0.0,78,0.08
3782,0.532,1.3,0.0,78,0.09
3783,0.532,1.3,0.0,78,0.1
3784,0.532,1.3,0.0,78,0.11
3785,0.532,1.3,0.0,78,0.12
3786,0.532,1.3,0.0,78,0.13
3787,0.532,1.3,0.0,78,0.14
3788,0.532,1.3,0.0,78,0.15
3789,0.532,1.3,0.0,78,0.16
3790,0.532,1.3,0.0,78,0.17
3791,0.532,1.3,0.0,78,0.18
3792,0.532,1.3,0.0,78,0.19
3793,0.532,1.3,0.0,78,0.2
3794,0.532,1.3,0.0,78,0.21
3795,0.532,1.3,0.0,78,0.22
3796,0.532,1.3,0.0,78,0.23
3797,0.532,1.3,0.0,78,0.24
3798,0.532,1.3,0.0,78,0.25
3799,0.532,1.3,0.0,78,0.26
3800,0.532,1.3,0.0,78,0.27
3801,0.532,1.3,0.0,78,0.28
3802,0.532,1.3,0.0,78,0.29
3803,0.532,1.3,0.0,78,0.3
3804,0.532,1.3,0.0,78,0.31
3805,0.532,1.3,0.0,78,0.32
3806,0.532,1.3,0.0,78,0.33
3807,0.532,1.3,0.0,78,0.34
3808,0.532,1.3,0.0,78,0.35
3809,0.532,1.3,0.0,78,0.36
3810,0.532,1.3,0.0,78,0.37
3811,0.532,1.3,0.0,78,0.38
3812,0.532,1.3,0.0,78,0.39
3813,0.532,1.3,0.0,78,0.4
3814,0.532,1.3,0.0,78,0.41
3815,0.532,1.3,0.0,78,0.42
3816,0.532,1.3,0.0,78,0.43
3817,0.532,1.3,0.0,78,0.44
3818,0.532,1.3,0.0,78,0.45
3819,0.532,1.3,0.0,78,0.46
3820,0.532,1.3,0.0,78,0.47
3821,0.532,1.3,0.0,78,0.48
3822,0.532,1.3,0.0,78,0.49
3823,0.532,1.3,0.0,79,0.01
3824,0.532,1.3,0.0,79,0.02
3825,0.532,1.3,0.0,79,0.03
3826,0.532,1.3,0.0,79,0.04
3827,0.532,1.3,0.0,79,0.05
3828,0.532,1.3,0.0,79,0.06
3829,0.532,1.3,0.0,79,0.07
3830,0.532,1.3,0.0,79,0.08
3831,0.532,1.3,0.0,79,0.09
3832,0.532,1.3,0.0,79,0.1
3833,0.532,1.3,0.0,79,0.11
3834,0.532,1.3,0.0,79,0.12
3835,0.532,1.3,0.0,79,0.13
3836,0.532,1.3,0.0,79,0.14
3837,0.532,1.3,0.0,79,0.15
3838,0.532,1.3,0.0,79,0.16
3839,0.532,1.3,0.0,79,0.17
3840,0.532,1.3,0.0,79,0.18
3841,0.532,1.3,0.0,79,0.19
3842,0.532,1.3,0.0,79,0.2
3843,0.532,1.3,0.0,79,0.21
3844,0.532,1.3,0.0,79,0.22
3845,0.532,1.3,0.0,79,0.23
3846,0.532,1.3,0.0,79,0.24
3847,0.532,1.3,0.0,79,0.25
3848,0.532,1.3,0.0,79,0.26
3849,0.532,1.3,0.0,79,0.27
3850,0.532,1.3,0.0,79,0.28
3851,0.532,1.3,0.0,79,0.29
3852,0.532,1.3,0.0,79,0.3
3853,0.532,1.3,0.0,79,0.31
3854,0.532,1.3,0.0,79,0.32
3855,0.532,1.3,0.0,79,0.33
3856,0.532,1.3,0.0,79,0.34
3857,0.532,1.3,0.0,79,0.35
3858,0.532,1.3,0.0,79,0.36
3859,0.532,1.3,0.0,79,0.37
3860,0.532,1.3,0.0,79,0.38
3861,0.532,1.3,0.0,79,0.39
3862,0.532,1.3,0.0,79,0.4
3863,0.532,1.3,0.0,79,0.41
3864,0.532,1.3,0.0,79,0.42
3865,0.532,1.3,0.0,79,0.43
3866,0.532,1.3,0.0,79,0.44
3867,0.532,1.3,0.0,79,0.45
3868,0.532,1.3,0.0,79,0.46
3869,0.532,1.3,0.0,79,0.47
3870,0.532,1.3,0.0,79,0.48
3871,0.532,1.3,0.0,79,0.49
3872,0.532,1.3,0.0,80,0.01
3873,0.532,1.3,0.0,80,0.02
3874,0.532,1.3,0.0,80,0.03
3875,0.532,1.3,0.0,80,0.04
3876,0.532,1.3,0.0,80,0.05
3877,0.532,1.3,0.0,80,0.06
3878,0.532,1.3,0.0,80,0.07
3879,0.532,1.3,0.0,80,0.08
3880,0.532,1.3,0.0,80,0.09
3881,0.532,1.3,0.0,80,0.1
3882,0.532,1.3,0.0,80,0.11
3883,0.532,1.3,0.0,80,0.12
3884,0.532,1.3,0.0,80,0.13
3885,0.532,1.3,0.0,80,0.14
3886,0.532,1.3,0.0,80,0.15
3887,0.532,1.3,0.0,80,0.16
3888,0.532,1.3,0.0,80,0.17
3889,0.532,1.3,0.0,80,0.18
3890,0.532,1.3,0.0,80,0.19
3891,0.532,1.3,0.0,80,0.2
3892,0.532,1.3,0.0,80,0.21
3893,0.532,1.3,0.0,80,0.22
3894,0.532,1.3,0.0,80,0.23
3895,0.532,1.3,0.0,80,0.24
3896,0.532,1.3,0.0,80,0.25
3897,0.532,1.3,0.0,80,0.26
3898,0.532,1.3,0.0,80,0.27
3899,0.532,1.3,0.0,80,0.28
3900,0.532,1.3,0.0,80,0.29
3901,0.532,1.3,0.0,80,0.3
3902,0.532,1.3,0.0,80,0.31
3903,0.532,1.3,0.0,80,0.32
3904,0.532,1.3,0.0,80,0.33
3905,0.532,1.3,0.0,80,0.34
3906,0.532,1.3,0.0,80,0.35
3907,0.532,1.3,0.0,80,0.36
3908,0.532,1.3,0.0,80,0.37
3909,0.532,1.3,0.0,80,0.38
3910,0.532,1.3,0.0,80,0.39
3911,0.532,1.3,0.0,80,0.4
3912,0.532,1.3,0.0,80,0.41
3913,0.532,1.3,0.0,80,0.42
3914,0.532,1.3,0.0,80,0.43
3915,0.532,1.3,0.0,80,0.44
3916,0.532,1.3,0.0,80,0.45
3917,0.532,1.3,0.0,80,0.46
3918,0.532,1.3,0.0,80,0.47
3919,0.532,1.3,0.0,80,0.48
3920,0.532,1.3,0.0,80,0.49
3921,0.532,1.3,0.0,81,0.01
3922,0.532,1.3,0.0,81,0.02
3923,0.532,1.3,0.0,81,0.03
3924,0.532,1.3,0.0,81,0.04
3925,0.532,1.3,0.0,81,0.05
3926,0.532,1.3,0.0,81,0.06
3927,0.532,1.3,0.0,81,0.07
3928,0.532,1.3,0.0,81,0.08
3929,0.532,1.3,0.0,81,0.09
3930,0.532,1.3,0.0,81,0.1
3931,0.532,1.3,0.0,81,0.11
3932,0.532,1.3,0.0,81,0.12
3933,0.532,1.3,0.0,81,0.13
3934,0.532,1.3,0.0,81,0.14
3935,0.532,1.3,0.0,81,0.15
3936,0.532,1.3,0.0,81,0.16
3937,0.532,1.3,0.0,81,0.17
3938,0.532,1.3,0.0,81,0.18
3939,0.532,1.3,0.0,81,0.19
3940,0.532,1.3,0.0,81,0.2
3941,0.532,1.3,0.0,81,0.21
3942,0.532,1.3,0.0,81,0.22
3943,0.532,1.3,0.0,81,0.23
3944,0.532,1.3,0.0,81,0.24
3945,0.532,1.3,0.0,81,0.25
3946,0.532,1.3,0.0,81,0.26
3947,0.532,1.3,0.0,81,0.27
3948,0.532,1.3,0.0,81,0.28
3949,0.532,1.3,0.0,81,0.29
3950,0.532,1.3,0.0,81,0.3
3951,0.532,1.3,0.0,81,0.31
3952,0.532,1.3,0.0,81,0.32
3953,0.532,1.3,0.0,81,0.33
3954,0.532,1.3,0.0,81,0.34
3955,0.532,1.3,0.0,81,0.35
3956,0.532,1.3,0.0,81,0.36
3957,0.532,1.3,0.0,81,0.37
3958,0.532,1.3,0.0,81,0.38
3959,0.532,1.3,0.0,81,0.39
3960,0.532,1.3,0.0,81,0.4
3961,0.532,1.3,0.0,81,0.41
3962,0.532,1.3,0.0,81,0.42
3963,0.532,1.3,0.0,81,0.43
3964,0.532,1.3,0.0,81,0.44
3965,0.532,1.3,0.0,81,0.45
3966,0.532,1.3,0.0,81,0.46
3967,0.532,1.3,0.0,81,0.47
3968,0.532,1.3,0.0,81,0.48
3969,0.532,1.3,0.0,81,0.49
3970,0.532,1.3,0.0,82,0.01
3971,0.532,1.3,0.0,82,0.02
3972,0.532,1.3,0.0,82,0.03
3973,0.532,1.3,0.0,82,0.04
3974,0.532,1.3,0.0,82,0.05
3975,0.532,1.3,0.0,82,0.06
3976,0.532,1.3,0.0,82,0.07
3977,0.532,1.3,0.0,82,0.08
3978,0.532,1.3,0.0,82,0.09
3979,0.532,1.3,0.0,82,0.1
3980,0.532,1.3,0.0,82,0.11
3981,0.532,1.3,0.0,82,0.12
3982,0.532,1.3,0.0,82,0.13
3983,0.532,1.3,0.0,82,0.14
3984,0.532,1.3,0.0,82,0.15
3985,0.532,1.3,0.0,82,0.16
3986,0.532,1.3,0.0,82,0.17
3987,0.532,1.3,0.0,82,0.18
3988,0.532,1.3,0.0,82,0.19
3989,0.532,1.3,0.0,82,0.2
3990,0.532,1.3,0.0,82,0.21
3991,0.532,1.3,0.0,82,0.22
3992,0.532,1.3,0.0,82,0.23
3993,0.532,1.3,0.0,82,0.24
3994,0.532,1.3,0.0,82,0.25
3995,0.532,1.3,0.0,82,0.26
3996,0.532,1.3,0.0,82,0.27
3997,0.532,1.3,0.0,82,0.28
3998,0.532,1.3,0.0,82,0.29
3999,0.532,1.3,0.0,82,0.3
4000,0.532,1.3,0.0,82,0.31
4001,0.532,1.3,0.0,82,0.32
4002,0.532,1.3,0.0,82,0.33
4003,0.532,1.3,0.0,82,0.34
4004,0.532,1.3,0.0,82,0.35
4005,0.532,1.3,0.0,82,0.36
4006,0.532,1.3,0.0,82,0.37
4007,0.532,1.3,0.0,82,0.38
4008,0.532,1.3,0.0,82,0.39
4009,0.532,1.3,0.0,82,0.4
4010,0.532,1.3,0.0,82,0.41
4011,0.532,1.3,0.0,82,0.42
4012,0.532,1.3,0.0,82,0.43
4013,0.532,1.3,0.0,82,0.44
4014,0.532,1.3,0.0,82,0.45
4015,0.532,1.3,0.0,82,0.46
4016,0.532,1.3,0.0,82,0.47
4017,0.532,1.3,0.0,82,0.48
4018,0.532,1.3,0.0,82,0.49
4019,0.532,1.3,0.0,83,0.01
4020,0.532,1.3,0.0,83,0.02
4021,0.532,1.3,0.0,83,0.03
4022,0.532,1.3,0.0,83,0.04
4023,0.532,1.3,0.0,83,0.05
4024,0.532,1.3,0.0,83,0.06
4025,0.532,1.3,0.0,83,0.07
4026,0.532,1.3,0.0,83,0.08
4027,0.532,1.3,0.0,83,0.09
4028,0.532,1.3,0.0,83,0.1
4029,0.532,1.3,0.0,83,0.11
4030,0.532,1.3,0.0,83,0.12
4031,0.532,1.3,0.0,83,0.13
4032,0.532,1.3,0.0,83,0.14
4033,0.532,1.3,0.0,83,0.15
4034,0.532,1.3,0.0,83,0.16
